x,T,CH4,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,H2,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,C3H7,C3H8,CH2CHO,CH3CHO,N2,AR
0.005301003,751.2129904,0.472061427,7.17E-25,3.71E-35,0,9.83E-29,0.021458892,0,0,0,0,1.35E-29,1.82E-29,2.28E-22,0.012161019,0.046093233,0.086669514,9.53E-26,3.83E-09,1.23E-30,2.59E-33,1.24E-09,0,3.10E-26,6.28E-32,4.40E-07,3.98E-25,4.30E-05,1.22E-35,1.22E-31,0,0,5.91E-30,2.57E-30,8.60E-05,9.30E-31,0,0,0,3.43E-34,2.73E-36,1.64E-07,1.85E-31,0,0,0,2.07E-08,2.51E-35,4.13E-30,1.59E-08,4.43E-33,9.07E-10,0.361426273,5.73E-11
0.005334448,749.4608026,0.476152225,6.21E-25,3.05E-35,0,8.42E-29,0.021435846,0,0,0,0,1.15E-29,1.56E-29,2.01E-22,0.011976093,0.044801128,0.086651593,8.18E-26,3.67E-09,1.04E-30,2.17E-33,1.21E-09,0,2.55E-26,5.19E-32,4.26E-07,3.52E-25,4.33E-05,9.84E-36,1.01E-31,0,0,4.89E-30,2.17E-30,8.54E-05,7.91E-31,0,0,0,2.78E-34,2.15E-36,1.55E-07,1.53E-31,0,0,0,1.99E-08,2.04E-35,3.59E-30,1.60E-08,3.72E-33,8.83E-10,0.358853845,5.39E-11
0.005367893,747.6954486,0.480239492,4.98E-25,2.26E-35,0,6.77E-29,0.021413595,0,0,0,0,9.29E-30,1.27E-29,1.67E-22,0.011791969,0.043522635,0.086622009,6.61E-26,3.52E-09,8.39E-31,1.70E-33,1.18E-09,0,2.22E-26,3.96E-32,4.13E-07,2.93E-25,4.35E-05,7.54E-36,7.95E-32,0,0,4.26E-30,1.69E-30,8.48E-05,6.22E-31,0,0,0,2.37E-34,1.58E-36,1.47E-07,1.18E-31,0,0,0,1.92E-08,1.54E-35,2.91E-30,1.61E-08,2.88E-33,8.58E-10,0.356281418,5.06E-11
0.005401338,745.9165548,0.484323158,4.18E-25,1.80E-35,0,5.65E-29,0.021392186,0,0,0,0,7.71E-30,1.06E-29,1.44E-22,0.011608657,0.042258067,0.086580457,5.53E-26,3.37E-09,6.94E-31,1.38E-33,1.16E-09,0,1.91E-26,3.17E-32,3.99E-07,2.52E-25,4.38E-05,5.93E-36,6.41E-32,0,0,3.67E-30,1.38E-30,8.41E-05,5.13E-31,0,0,0,2.00E-34,1.22E-36,1.39E-07,9.47E-32,0,0,0,1.85E-08,1.21E-35,2.46E-30,1.62E-08,2.34E-33,8.34E-10,0.35370899,4.75E-11
0.005434783,744.1237282,0.488403172,3.62E-25,1.49E-35,0,4.81E-29,0.021371675,0,0,0,0,6.50E-30,8.98E-30,1.26E-22,0.011426166,0.0410077,0.086526651,4.71E-26,3.22E-09,5.83E-31,1.15E-33,1.13E-09,0,1.62E-26,2.61E-32,3.86E-07,2.21E-25,4.40E-05,4.73E-36,5.25E-32,0,0,3.11E-30,1.17E-30,8.35E-05,4.36E-31,0,0,0,1.66E-34,0,1.32E-07,7.84E-32,0,0,0,1.78E-08,9.85E-36,2.13E-30,1.63E-08,1.96E-33,8.10E-10,0.351136562,4.45E-11
0.005468227,742.3165763,0.492479463,3.19E-25,1.27E-35,0,4.17E-29,0.021352115,0,0,0,0,5.54E-30,7.70E-30,1.12E-22,0.011244506,0.039771858,0.086460272,4.08E-26,3.08E-09,4.94E-31,9.78E-34,1.10E-09,0,1.34E-26,2.18E-32,3.73E-07,1.97E-25,4.42E-05,3.82E-36,4.34E-32,0,0,2.58E-30,1.00E-30,8.29E-05,3.78E-31,0,0,0,1.34E-34,0,1.25E-07,6.61E-32,0,0,0,1.71E-08,8.14E-36,1.88E-30,1.64E-08,1.67E-33,7.86E-10,0.348564133,4.16E-11
0.005501672,740.4947003,0.496551972,2.81E-25,1.08E-35,0,3.59E-29,0.021333564,0,0,0,0,4.68E-30,6.62E-30,9.95E-23,0.011063687,0.03855084,0.086381016,3.51E-26,2.94E-09,4.17E-31,8.22E-34,1.08E-09,0,1.03E-26,1.82E-32,3.60E-07,1.75E-25,4.44E-05,3.06E-36,3.55E-32,0,0,2.00E-30,8.50E-31,8.23E-05,3.26E-31,0,0,0,1.01E-34,0,1.18E-07,5.52E-32,0,0,0,1.64E-08,6.65E-36,1.65E-30,1.64E-08,1.41E-33,7.62E-10,0.345991704,3.89E-11
0.005535117,738.6576948,0.500620635,2.29E-25,8.12E-36,0,2.94E-29,0.021316079,0,0,0,0,3.84E-30,5.41E-30,8.40E-23,0.010883717,0.03734496,0.086288565,2.88E-26,2.80E-09,3.41E-31,6.56E-34,1.05E-09,0,9.01E-27,1.41E-32,3.47E-07,1.48E-25,4.46E-05,2.37E-36,2.83E-32,0,0,1.75E-30,6.79E-31,8.17E-05,2.61E-31,0,0,0,8.72E-35,0,1.11E-07,4.33E-32,0,0,0,1.58E-08,5.11E-36,1.36E-30,1.65E-08,1.11E-33,7.38E-10,0.343419274,3.63E-11
0.005568562,736.8051544,0.504685381,1.86E-25,6.14E-36,0,2.37E-29,0.021299716,0,0,0,0,3.10E-30,4.39E-30,7.00E-23,0.010704609,0.036154553,0.086182589,2.34E-26,2.67E-09,2.75E-31,5.15E-34,1.03E-09,0,7.71E-27,1.08E-32,3.34E-07,1.24E-25,4.47E-05,1.80E-36,2.21E-32,0,0,1.50E-30,5.35E-31,8.11E-05,2.07E-31,0,0,0,7.31E-35,0,1.05E-07,3.34E-32,0,0,0,1.52E-08,3.87E-36,1.11E-30,1.66E-08,8.69E-34,7.14E-10,0.340846843,3.39E-11
0.005602007,734.936655,0.508746147,1.56E-25,4.91E-36,0,1.97E-29,0.021284535,0,0,0,0,2.55E-30,3.64E-30,6.00E-23,0.010526372,0.034979936,0.086062764,1.94E-26,2.55E-09,2.26E-31,4.18E-34,1.00E-09,0,6.49E-27,8.64E-33,3.22E-07,1.06E-25,4.49E-05,1.40E-36,1.77E-32,0,0,1.27E-30,4.38E-31,8.05E-05,1.71E-31,0,0,0,6.03E-35,0,9.90E-08,2.68E-32,0,0,0,1.45E-08,3.04E-36,9.32E-31,1.66E-08,7.05E-34,6.91E-10,0.338274411,3.16E-11
0.005635452,733.0517784,0.512802866,1.36E-25,4.09E-36,0,1.68E-29,0.021270597,0,0,0,0,2.14E-30,3.07E-30,5.26E-23,0.010349015,0.03382144,0.085928755,1.65E-26,2.42E-09,1.88E-31,3.48E-34,9.77E-10,0,5.34E-27,7.08E-33,3.09E-07,9.28E-26,4.50E-05,1.11E-36,1.43E-32,0,0,1.05E-30,3.69E-31,7.99E-05,1.46E-31,0,0,0,4.86E-35,0,9.32E-08,2.21E-32,0,0,0,1.39E-08,2.46E-36,8.07E-31,1.66E-08,5.88E-34,6.68E-10,0.335701978,2.94E-11
0.005668896,731.150094,0.516855469,1.20E-25,3.49E-36,0,1.45E-29,0.021257964,0,0,0,0,1.81E-30,2.61E-30,4.68E-23,0.01017255,0.032679398,0.085780227,1.43E-26,2.31E-09,1.59E-31,2.94E-34,9.52E-10,0,4.24E-27,5.90E-33,2.97E-07,8.24E-26,4.51E-05,0,1.17E-32,0,0,8.37E-31,3.16E-31,7.93E-05,1.26E-31,0,0,0,3.80E-35,0,8.76E-08,1.86E-32,0,0,0,1.33E-08,2.02E-36,7.10E-31,1.67E-08,4.99E-34,6.45E-10,0.333129544,2.73E-11
0.005702341,729.2311775,0.520903885,9.95E-26,2.71E-36,0,1.19E-29,0.021246695,0,0,0,0,1.48E-30,2.15E-30,3.97E-23,0.009996987,0.031554157,0.085616833,1.18E-26,2.19E-09,1.29E-31,2.35E-34,9.27E-10,0,3.41E-27,4.62E-33,2.85E-07,7.01E-26,4.52E-05,0,9.25E-33,0,0,6.76E-31,2.55E-31,7.87E-05,1.03E-31,0,0,0,2.99E-35,0,8.23E-08,1.47E-32,0,0,0,1.28E-08,1.56E-36,5.90E-31,1.67E-08,3.97E-34,6.22E-10,0.330557109,2.53E-11
0.005735786,727.2945857,0.524948049,7.77E-26,1.94E-36,0,9.36E-30,0.021236855,0,0,0,0,1.16E-30,1.70E-30,3.22E-23,0.009822336,0.030446045,0.085438238,9.23E-27,2.08E-09,1.02E-31,1.78E-34,9.02E-10,0,2.89E-27,3.40E-33,2.73E-07,5.68E-26,4.53E-05,0,7.02E-33,0,0,5.76E-31,1.93E-31,7.81E-05,7.84E-32,0,0,0,2.49E-35,0,7.72E-08,1.09E-32,0,0,0,1.22E-08,1.13E-36,4.63E-31,1.67E-08,2.97E-34,6.00E-10,0.327984672,2.34E-11
0.005769231,725.3398815,0.528987889,6.40E-26,1.51E-36,0,7.62E-30,0.021228506,0,0,0,0,9.39E-31,1.38E-30,2.70E-23,0.009648607,0.029355411,0.085244091,7.52E-27,1.97E-09,8.17E-32,1.41E-34,8.78E-10,0,2.41E-27,2.64E-33,2.62E-07,4.78E-26,4.54E-05,0,5.47E-33,0,0,4.82E-31,1.54E-31,7.75E-05,6.33E-32,0,0,0,2.03E-35,0,7.24E-08,8.49E-33,0,0,0,1.17E-08,0,3.82E-31,1.67E-08,2.35E-34,5.77E-10,0.325412234,2.17E-11
0.005802676,723.3666216,0.533023333,5.45E-26,1.23E-36,0,6.37E-30,0.02122171,0,0,0,0,7.72E-31,1.14E-30,2.33E-23,0.009475813,0.0282826,0.085034045,6.27E-27,1.87E-09,6.69E-32,1.15E-34,8.53E-10,0,1.96E-27,2.11E-33,2.50E-07,4.11E-26,4.55E-05,0,4.33E-33,0,0,3.93E-31,1.27E-31,7.69E-05,5.28E-32,0,0,0,1.62E-35,0,6.77E-08,6.84E-33,0,0,0,1.11E-08,0,3.24E-31,1.67E-08,1.91E-34,5.55E-10,0.322839794,2.00E-11
0.00583612,721.3743691,0.537054311,4.75E-26,1.03E-36,0,5.43E-30,0.021216528,0,0,0,0,6.45E-31,9.60E-31,2.05E-23,0.009303963,0.027227958,0.084807753,5.33E-27,1.77E-09,5.56E-32,9.56E-35,8.29E-10,0,1.54E-27,1.73E-33,2.39E-07,3.60E-26,4.55E-05,0,3.48E-33,0,0,3.11E-31,1.08E-31,7.63E-05,4.51E-32,0,0,0,1.25E-35,0,6.33E-08,5.65E-33,0,0,0,1.06E-08,0,2.81E-31,1.66E-08,1.59E-34,5.34E-10,0.320267352,1.85E-11
0.005869565,719.362668,0.54108075,3.95E-26,0,0,4.46E-30,0.021213022,0,0,0,0,5.23E-31,7.83E-31,1.73E-23,0.00913307,0.026191835,0.084564866,4.37E-27,1.67E-09,4.50E-32,7.61E-35,8.05E-10,0,1.20E-27,1.35E-33,2.28E-07,3.05E-26,4.55E-05,0,2.72E-33,0,0,2.45E-31,8.67E-32,7.57E-05,3.67E-32,0,0,0,9.53E-36,0,5.91E-08,4.44E-33,0,0,0,1.01E-08,0,2.33E-31,1.66E-08,1.26E-34,5.13E-10,0.317694909,1.70E-11
0.00590301,717.3310749,0.545102578,3.00E-26,0,0,3.40E-30,0.021211252,0,0,0,0,4.01E-31,6.04E-31,1.37E-23,0.008963144,0.025174577,0.08430504,3.34E-27,1.58E-09,3.45E-32,5.60E-35,7.82E-10,0,1.00E-27,9.60E-34,2.18E-07,2.41E-26,4.55E-05,0,2.00E-33,0,0,2.06E-31,6.37E-32,7.51E-05,2.72E-32,0,0,0,7.81E-36,0,5.52E-08,3.18E-33,0,0,0,9.62E-09,0,1.77E-31,1.65E-08,9.14E-35,4.92E-10,0.315122463,1.56E-11
0.005936455,715.2791404,0.549119728,2.43E-26,0,0,2.72E-30,0.021211278,0,0,0,0,3.18E-31,4.82E-31,1.13E-23,0.008794197,0.024176515,0.084027937,2.67E-27,1.49E-09,2.73E-32,4.35E-35,7.58E-10,0,8.22E-28,7.27E-34,2.07E-07,1.99E-26,4.55E-05,0,1.52E-33,0,0,1.70E-31,5.00E-32,7.45E-05,2.15E-32,0,0,0,6.27E-36,0,5.14E-08,2.42E-33,0,0,0,9.15E-09,0,1.43E-31,1.65E-08,7.05E-35,4.71E-10,0.312550016,1.43E-11
0.0059699,713.2064209,0.553132122,2.04E-26,0,0,2.25E-30,0.021213155,0,0,0,0,2.57E-31,3.93E-31,9.64E-24,0.00862624,0.023198004,0.083733216,2.20E-27,1.41E-09,2.20E-32,3.49E-35,7.35E-10,0,6.53E-28,5.71E-34,1.97E-07,1.69E-26,4.55E-05,0,1.18E-33,0,0,1.36E-31,4.07E-32,7.40E-05,1.77E-32,0,0,0,4.89E-36,0,4.78E-08,1.92E-33,0,0,0,8.69E-09,0,1.20E-31,1.64E-08,5.65E-35,4.51E-10,0.309977567,1.31E-11
0.006003344,711.1124796,0.557139691,1.77E-26,0,0,1.90E-30,0.021216938,0,0,0,0,2.12E-31,3.26E-31,8.39E-24,0.008459287,0.022239373,0.083420548,1.85E-27,1.32E-09,1.80E-32,2.86E-35,7.12E-10,0,4.98E-28,4.60E-34,1.87E-07,1.47E-26,4.54E-05,0,9.36E-34,0,0,1.05E-31,3.40E-32,7.34E-05,1.50E-32,0,0,0,3.65E-36,0,4.44E-08,1.56E-33,0,0,0,8.25E-09,0,1.03E-31,1.63E-08,4.64E-35,4.31E-10,0.307405116,1.20E-11
0.006036789,708.9968606,0.561142367,1.39E-26,0,0,1.49E-30,0.021222681,0,0,0,0,1.65E-31,2.56E-31,6.82E-24,0.008293346,0.021300942,0.083089617,1.45E-27,1.25E-09,1.41E-32,2.17E-35,6.89E-10,0,3.86E-28,3.39E-34,1.78E-07,1.19E-26,4.53E-05,0,6.99E-34,0,0,8.19E-32,2.60E-32,7.28E-05,1.16E-32,0,0,0,2.78E-36,0,4.12E-08,1.16E-33,0,0,0,7.83E-09,0,8.10E-32,1.62E-08,3.48E-35,4.12E-10,0.304832662,1.10E-11
0.006070234,706.8591455,0.565140075,1.05E-26,0,0,1.13E-30,0.021230428,0,0,0,0,1.25E-31,1.95E-31,5.34E-24,0.008128434,0.020383048,0.082740104,1.10E-27,1.17E-09,1.06E-32,1.58E-35,6.67E-10,0,3.17E-28,2.38E-34,1.68E-07,9.34E-27,4.53E-05,0,5.06E-34,0,0,6.77E-32,1.90E-32,7.22E-05,8.53E-33,0,0,0,2.23E-36,0,3.81E-08,8.20E-34,0,0,0,7.41E-09,0,6.12E-32,1.61E-08,2.49E-35,3.93E-10,0.302260207,9.99E-12
0.006103679,704.6988978,0.569132748,8.48E-27,0,0,8.94E-31,0.021240226,0,0,0,0,9.78E-32,1.53E-31,4.38E-24,0.007964561,0.019485994,0.082371715,8.66E-28,1.10E-09,8.29E-33,1.21E-35,6.45E-10,0,2.54E-28,1.78E-34,1.59E-07,7.64E-27,4.52E-05,0,3.78E-34,0,0,5.46E-32,1.48E-32,7.16E-05,6.71E-33,0,0,0,1.75E-36,0,3.53E-08,6.19E-34,0,0,0,7.01E-09,0,4.90E-32,1.60E-08,1.90E-35,3.74E-10,0.299687749,9.08E-12
0.006137124,702.5156994,0.573120316,7.19E-27,0,0,7.40E-31,0.021252112,0,0,0,0,7.92E-32,1.24E-31,3.74E-24,0.00780174,0.018610082,0.081984166,7.13E-28,1.03E-09,6.67E-33,9.73E-36,6.23E-10,0,1.98E-28,1.40E-34,1.50E-07,6.50E-27,4.50E-05,0,2.93E-34,0,0,4.30E-32,1.21E-32,7.11E-05,5.57E-33,0,0,0,1.34E-36,0,3.26E-08,4.93E-34,0,0,0,6.63E-09,0,4.11E-32,1.59E-08,1.53E-35,3.56E-10,0.297115289,8.24E-12
0.006170569,700.3091386,0.577102712,6.15E-27,0,0,6.15E-31,0.021266119,0,0,0,0,6.40E-32,1.02E-31,3.21E-24,0.007639986,0.017755603,0.081577188,5.89E-28,9.62E-10,5.37E-33,7.82E-36,6.01E-10,0,1.42E-28,1.11E-34,1.42E-07,5.55E-27,4.49E-05,0,2.26E-34,0,0,3.13E-32,9.96E-33,7.05E-05,4.65E-33,0,0,0,0,0,3.00E-08,3.92E-34,0,0,0,6.26E-09,0,3.47E-32,1.58E-08,1.23E-35,3.38E-10,0.294542828,7.46E-12
0.006204013,698.078823,0.58107987,4.41E-27,0,0,4.46E-31,0.021282275,0,0,0,0,4.67E-32,7.47E-32,2.42E-24,0.007479311,0.016922826,0.081150536,4.28E-28,8.99E-10,3.93E-33,5.43E-36,5.80E-10,0,1.13E-28,7.37E-35,1.34E-07,4.19E-27,4.47E-05,0,1.57E-34,0,0,2.52E-32,6.90E-33,6.99E-05,3.25E-33,0,0,0,0,0,2.76E-08,2.63E-34,0,0,0,5.90E-09,0,2.50E-32,1.56E-08,8.31E-36,3.21E-10,0.291970364,6.74E-12
0.006237458,695.824353,0.585051728,3.37E-27,0,0,3.38E-31,0.0213006,0,0,0,0,3.51E-32,5.66E-32,1.90E-24,0.007319728,0.016112003,0.080703987,3.23E-28,8.39E-10,2.95E-33,3.96E-36,5.59E-10,0,9.05E-29,5.20E-35,1.26E-07,3.28E-27,4.45E-05,0,1.12E-34,0,0,2.03E-32,5.08E-33,6.94E-05,2.42E-33,0,0,0,0,0,2.54E-08,1.87E-34,0,0,0,5.56E-09,0,1.90E-32,1.55E-08,5.98E-36,3.05E-10,0.289397898,6.08E-12
0.006270903,693.5453618,0.589018222,2.74E-27,0,0,2.69E-31,0.021321107,0,0,0,0,2.74E-32,4.43E-32,1.57E-24,0.007161254,0.015323372,0.080237341,2.56E-28,7.82E-10,2.29E-33,3.04E-36,5.39E-10,0,6.97E-29,3.89E-35,1.18E-07,2.69E-27,4.43E-05,0,8.31E-35,0,0,1.58E-32,3.98E-33,6.88E-05,1.92E-33,0,0,0,0,0,2.33E-08,1.41E-34,0,0,0,5.23E-09,0,1.52E-32,1.53E-08,4.57E-36,2.88E-10,0.28682543,5.47E-12
0.006304348,691.2415011,0.592979293,2.31E-27,0,0,2.20E-31,0.021343796,0,0,0,0,2.18E-32,3.56E-32,1.33E-24,0.007003901,0.014557147,0.079750426,2.08E-28,7.28E-10,1.81E-33,2.41E-36,5.18E-10,0,5.08E-29,3.01E-35,1.11E-07,2.26E-27,4.41E-05,0,6.29E-35,0,0,1.17E-32,3.23E-33,6.82E-05,1.58E-33,0,0,0,0,0,2.13E-08,1.10E-34,0,0,0,4.92E-09,0,1.27E-32,1.51E-08,3.62E-36,2.73E-10,0.28425296,4.92E-12
0.006337793,688.9124352,0.596934879,1.74E-27,0,0,1.66E-31,0.021368658,0,0,0,0,1.63E-32,2.68E-32,1.04E-24,0.006847687,0.013813524,0.079243101,1.56E-28,6.77E-10,1.35E-33,1.73E-36,4.99E-10,0,3.75E-29,2.09E-35,1.04E-07,1.76E-27,4.38E-05,0,4.45E-35,0,0,8.74E-33,2.35E-33,6.77E-05,1.16E-33,0,0,0,0,0,1.95E-08,7.73E-35,0,0,0,4.61E-09,0,9.50E-33,1.50E-08,2.56E-36,2.57E-10,0.281680488,4.40E-12
0.006371237,686.5578406,0.60088493,1.26E-27,0,0,1.20E-31,0.021395679,0,0,0,0,1.18E-32,1.94E-32,7.80E-25,0.006692626,0.013092657,0.078715261,1.13E-28,6.28E-10,9.79E-34,1.20E-36,4.79E-10,0,2.97E-29,1.39E-35,9.70E-08,1.33E-27,4.36E-05,0,3.05E-35,0,0,6.99E-33,1.64E-33,6.71E-05,8.17E-34,0,0,0,0,0,1.78E-08,5.18E-35,0,0,0,4.32E-09,0,6.85E-33,1.48E-08,1.73E-36,2.43E-10,0.279108015,3.94E-12
0.006404682,684.1774333,0.604829392,9.92E-28,0,0,9.25E-32,0.021424826,0,0,0,0,8.90E-33,1.48E-32,6.23E-25,0.006538736,0.012394686,0.078166838,8.62E-29,5.82E-10,7.38E-34,0,4.60E-10,0,2.27E-29,1.00E-35,9.05E-08,1.05E-27,4.33E-05,0,2.18E-35,0,0,5.40E-33,1.24E-33,6.66E-05,6.25E-34,0,0,0,0,0,1.62E-08,3.76E-35,0,0,0,4.05E-09,0,5.31E-33,1.46E-08,1.27E-36,2.28E-10,0.276535541,3.51E-12
0.006438127,681.7709339,0.608768216,8.20E-28,0,0,7.42E-32,0.021456058,0,0,0,0,6.94E-33,1.16E-32,5.17E-25,0.006386033,0.011719711,0.077597802,6.85E-29,5.38E-10,5.71E-34,0,4.41E-10,0,1.64E-29,7.53E-36,8.43E-08,8.69E-28,4.30E-05,0,1.61E-35,0,0,3.96E-33,9.82E-34,6.60E-05,5.03E-34,0,0,0,0,0,1.47E-08,2.87E-35,0,0,0,3.78E-09,0,4.31E-33,1.43E-08,0,2.15E-10,0.273963065,3.12E-12
0.006471572,679.3381082,0.612701358,6.33E-28,0,0,5.66E-32,0.021489319,0,0,0,0,5.20E-33,8.79E-33,4.09E-25,0.006234534,0.011067804,0.077008166,5.19E-29,4.97E-10,4.27E-34,0,4.23E-10,0,1.14E-29,5.29E-36,7.85E-08,6.84E-28,4.27E-05,0,1.13E-35,0,0,2.81E-33,7.26E-34,6.55E-05,3.78E-34,0,0,0,0,0,1.34E-08,2.03E-35,0,0,0,3.53E-09,0,3.29E-33,1.41E-08,0,2.02E-10,0.271390588,2.77E-12
0.006505017,676.8787413,0.616628773,4.38E-28,0,0,3.94E-32,0.021524534,0,0,0,0,3.62E-33,6.14E-33,2.97E-25,0.00608426,0.010439004,0.07639799,3.60E-29,4.58E-10,2.99E-34,0,4.05E-10,0,8.96E-30,3.35E-36,7.29E-08,4.96E-28,4.23E-05,0,7.44E-36,0,0,2.23E-33,4.84E-34,6.49E-05,2.54E-34,0,0,0,0,0,1.21E-08,1.30E-35,0,0,0,3.29E-09,0,2.27E-33,1.39E-08,0,1.89E-10,0.26881811,2.45E-12
0.006538462,674.3926424,0.620550423,3.36E-28,0,0,2.96E-32,0.021561619,0,0,0,0,2.67E-33,4.55E-33,2.32E-25,0.005935228,0.009833308,0.07576738,2.68E-29,4.22E-10,2.19E-34,0,3.87E-10,0,6.73E-30,2.33E-36,6.76E-08,3.84E-28,4.20E-05,0,5.16E-36,0,0,1.70E-33,3.55E-34,6.43E-05,1.89E-34,0,0,0,0,0,1.10E-08,9.11E-36,0,0,0,3.06E-09,0,1.71E-33,1.37E-08,0,1.77E-10,0.266245631,2.16E-12
0.006571906,671.8796605,0.624466275,2.72E-28,0,0,2.32E-32,0.02160047,0,0,0,0,2.04E-33,3.50E-33,1.89E-25,0.00578746,0.009250673,0.075116494,2.09E-29,3.88E-10,1.66E-34,0,3.70E-10,0,4.74E-30,1.71E-36,6.25E-08,3.11E-28,4.16E-05,0,3.70E-36,0,0,1.22E-33,2.76E-34,6.38E-05,1.49E-34,0,0,0,0,0,9.88E-09,6.77E-36,0,0,0,2.85E-09,0,1.36E-33,1.34E-08,0,1.65E-10,0.263673153,1.91E-12
0.006605351,669.3396617,0.628376299,2.08E-28,0,0,1.75E-32,0.02164097,0,0,0,0,1.51E-33,2.60E-33,1.48E-25,0.005640976,0.008691019,0.074445543,1.56E-29,3.56E-10,1.22E-34,0,3.53E-10,0,3.23E-30,1.18E-36,5.77E-08,2.42E-28,4.12E-05,0,2.57E-36,0,0,8.44E-34,2.02E-34,6.32E-05,1.11E-34,0,0,0,0,0,8.89E-09,4.74E-36,0,0,0,2.64E-09,0,1.03E-33,1.32E-08,0,1.54E-10,0.261100674,1.67E-12
0.006638796,666.7725643,0.632280466,1.39E-28,0,0,1.18E-32,0.021682978,0,0,0,0,1.01E-33,1.77E-33,1.04E-25,0.005495798,0.008154224,0.07375479,1.05E-29,3.26E-10,8.28E-35,0,3.37E-10,0,2.47E-30,0,5.32E-08,1.70E-28,4.08E-05,0,1.62E-36,0,0,6.55E-34,1.30E-34,6.27E-05,7.18E-35,0,0,0,0,0,7.99E-09,2.89E-36,0,0,0,2.45E-09,0,6.82E-34,1.29E-08,0,1.43E-10,0.258528195,1.47E-12
0.006672241,664.1782985,0.636178754,1.05E-28,0,0,8.70E-33,0.02172634,0,0,0,0,7.33E-34,1.28E-33,7.99E-26,0.00535195,0.007640125,0.073044554,7.65E-30,2.98E-10,5.95E-35,0,3.21E-10,0,1.81E-30,0,4.90E-08,1.29E-28,4.03E-05,0,1.09E-36,0,0,4.87E-34,9.36E-35,6.21E-05,5.25E-35,0,0,0,0,0,7.16E-09,1.98E-36,0,0,0,2.27E-09,0,5.04E-34,1.26E-08,0,1.33E-10,0.255955718,1.28E-12
0.006705686,661.5568385,0.640071145,8.45E-29,0,0,6.76E-33,0.021770883,0,0,0,0,5.52E-34,9.73E-34,6.45E-26,0.005209454,0.007148511,0.072315212,5.87E-30,2.72E-10,4.44E-35,0,3.06E-10,0,1.23E-30,0,4.50E-08,1.04E-28,3.99E-05,0,0,0,0,3.38E-34,7.19E-35,6.16E-05,4.10E-35,0,0,0,0,0,6.41E-09,1.45E-36,0,0,0,2.09E-09,0,3.97E-34,1.24E-08,0,1.24E-10,0.253383241,1.12E-12
0.00673913,658.9081915,0.643957625,6.03E-29,0,0,4.80E-33,0.021816411,0,0,0,0,3.86E-34,6.86E-34,4.77E-26,0.005068338,0.006679133,0.071567196,4.14E-30,2.48E-10,3.11E-35,0,2.90E-10,0,8.31E-31,0,4.13E-08,7.63E-29,3.94E-05,0,0,0,0,2.33E-34,4.90E-35,6.10E-05,2.83E-35,0,0,0,0,0,5.72E-09,0,0,0,0,1.93E-09,0,2.79E-34,1.21E-08,0,1.15E-10,0.250810766,9.69E-13
0.006772575,656.2323883,0.647838182,4.03E-29,0,0,3.21E-33,0.021862716,0,0,0,0,2.57E-34,4.59E-34,3.34E-26,0.004928627,0.006231697,0.070800995,2.75E-30,2.25E-10,2.07E-35,0,2.76E-10,0,6.21E-31,0,3.78E-08,5.31E-29,3.90E-05,0,0,0,0,1.77E-34,3.13E-35,6.05E-05,1.83E-35,0,0,0,0,0,5.09E-09,0,0,0,0,1.78E-09,0,1.84E-34,1.18E-08,0,1.06E-10,0.248238292,9.55E-13
0.00680602,653.529499,0.651712809,3.04E-29,0,0,2.35E-33,0.021909566,0,0,0,0,1.84E-34,3.30E-34,2.55E-26,0.004790348,0.005805866,0.070017155,1.99E-30,2.04E-10,1.47E-35,0,2.62E-10,0,4.38E-31,0,3.45E-08,4.02E-29,3.85E-05,0,0,0,0,1.27E-34,2.25E-35,5.99E-05,1.34E-35,0,0,0,0,0,4.53E-09,0,0,0,0,1.63E-09,0,1.36E-34,1.15E-08,0,1.26E-13,0.245665821,9.86E-11
0.006839465,650.7996187,0.655581506,2.45E-29,0,0,1.82E-33,0.021956716,0,0,0,0,1.37E-34,2.48E-34,2.05E-26,0.00465353,0.005401259,0.069216275,1.52E-30,1.85E-10,1.08E-35,0,2.48E-10,0,2.80E-31,0,3.15E-08,3.20E-29,3.80E-05,0,0,0,0,8.30E-35,1.72E-35,5.93E-05,1.04E-35,0,0,0,0,0,4.01E-09,0,0,0,0,1.50E-09,0,1.06E-34,1.12E-08,0,1.48E-16,0.243093353,9.09E-11
0.00687291,648.042874,0.65944427,1.55E-29,0,0,1.17E-33,0.022003895,0,0,0,0,8.81E-35,1.61E-34,1.39E-26,0.004518202,0.005017463,0.068399011,9.73E-31,1.67E-10,7.02E-36,0,2.35E-10,0,1.95E-31,0,2.86E-08,2.16E-29,3.74E-05,0,0,0,0,5.88E-35,1.04E-35,5.88E-05,6.40E-36,0,0,0,0,0,3.55E-09,0,0,0,0,1.38E-09,0,6.71E-35,1.10E-08,0,1.73E-19,0.240520887,8.36E-11
